"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@citywaterloo On the #OpenData page the link to the data catalogue does not work. https://t.co/git6rvr20Q",FALSE,2,"citywaterloo",2017-02-17 14:35:02,FALSE,NA,"832599242334150656","245418986","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bytor",0,FALSE,FALSE,NA,NA
"RT @zakkohane: 100s minds unleashed on #hypertension trial https://t.co/ISSu3upSyt new insights. See for yourself and vote! #opendata #Prec…",FALSE,0,NA,2017-02-17 14:34:46,FALSE,NA,"832599172226351108",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NEJM",9,TRUE,FALSE,NA,NA
"RT @anna_poberezhna: #opendata where #blockchain #security #immutability in ������ especially in  #energy #water #carbon #waste Smart 4.0 https:…",FALSE,0,NA,2017-02-17 14:34:25,FALSE,NA,"832599084175343617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonikg",3,TRUE,FALSE,NA,NA
"RT @Monithon: Citizens monitoring progress &amp; results of EU funding in Italy: our report in English https://t.co/KkQFzUTeWt #opendata #openg…",FALSE,0,NA,2017-02-17 14:32:36,FALSE,NA,"832598626090246146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aberemliysky",6,TRUE,FALSE,NA,NA
"@PleasureEthics Ivanka Trump, Roman #opendata #smartcities #bigdata #ai https://t.co/xnuskcraLR",FALSE,0,"PleasureEthics",2017-02-17 14:30:33,FALSE,"832590040479981570","832598112321544193","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"gr8 video, why #opendata and #datamanagement are important? #openscience! thx @auremoser @shefw @MozillaScience ! https://t.co/kP8pMhJ4lz",FALSE,8,NA,2017-02-17 14:30:12,FALSE,NA,"832598024237019136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmelGhouila",3,FALSE,FALSE,NA,NA
"Très bonne idée pédagogique : hackathon pour les étudiants avec les données de @univ_paris13 pour une culture des d… https://t.co/3WWGh8PF6V",FALSE,5,NA,2017-02-17 14:28:05,TRUE,NA,"832597491182862337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArmelleGilliard",4,FALSE,FALSE,NA,NA
"Advantages of #OpenGLAM #OpenData https://t.co/oZ31k0pkse",FALSE,1,NA,2017-02-17 14:28:00,FALSE,NA,"832597469590589440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AGnyp",0,FALSE,FALSE,NA,NA
"RT @AxelPolleres: @denormalize documentation of the quite drastic the white house’ #opendata policy  change visualized: https://t.co/EJp0Vk…",FALSE,0,NA,2017-02-17 14:27:00,FALSE,NA,"832597219186507776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chemi2g",2,TRUE,FALSE,NA,NA
"RT @datosgob: Ya es posible acceder a 170  portales #opendata del mundo desde una sola #app. ¡Descárgatela! Es gratis: uhttp://ow.ly/KODH30…",FALSE,0,NA,2017-02-17 14:26:57,FALSE,NA,"832597208054820865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","opendataUEX",7,TRUE,FALSE,NA,NA
"@denormalize Nice! You may wanna look also at our #opendata stats and publications  from around 260 OD-portals at https://t.co/LexEbkHgts",FALSE,1,"denormalize",2017-02-17 14:26:41,FALSE,"832442855683616768","832597138454491136","12241752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AxelPolleres",0,FALSE,FALSE,NA,NA
"On #Trump, #violence and #OpenData https://t.co/s3NHNR5qNp",FALSE,0,NA,2017-02-17 14:26:40,FALSE,NA,"832597133857533955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnuYinais",0,FALSE,FALSE,NA,NA
"Schöne Zusammenfassung der Fishbowl-Diskussion von @_mainzed ""Bereit zu teilen?"" #OpenGLAM #OpenData… https://t.co/HO3nnz3kR5",FALSE,1,NA,2017-02-17 14:26:15,TRUE,NA,"832597031491346432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AGnyp",0,FALSE,FALSE,NA,NA
"Do you know about our weekly #data newsletter? Sign up for the latest������—https://t.co/ohZhIvB2qu #smartcities #opendata #econdev #communitydev",FALSE,0,NA,2017-02-17 14:25:15,FALSE,NA,"832596779656945664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mysidewalkHQ",0,FALSE,FALSE,NA,NA
"¡Noticias de EventosAbiertos está disponible! https://t.co/UuDkHjKzAz Gracias a @autentia @marcetapia @odi_madrid #opendata #softwarelibre",FALSE,0,NA,2017-02-17 14:23:26,FALSE,NA,"832596319772536832",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","SoftwareLibreSM",0,FALSE,FALSE,NA,NA
"RT @ihenshaw: Great News! @opendatasoft Launches Partner Friendly #OpenData as a Service @ODaaS https://t.co/QLlRvQcLPP",FALSE,0,NA,2017-02-17 14:22:41,FALSE,NA,"832596131989303296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C_Dumortier",1,TRUE,FALSE,NA,NA
"@Brandinception #smartcities #opendata https://t.co/7Bb1zWOfB2",FALSE,1,"Brandinception",2017-02-17 14:21:51,FALSE,NA,"832595920722079744","500239010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","turleyvoulgaris",0,FALSE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 14:21:24,FALSE,NA,"832595807513743361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chavarriagaBCI",61,TRUE,FALSE,NA,NA
"RT @abdelawani: #OpenData can transform the face of #ag in Africa. Watch this video to learn more https://t.co/HbetReSMxn",FALSE,0,NA,2017-02-17 14:20:28,FALSE,NA,"832595574222417920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GBPartners_bj",1,TRUE,FALSE,NA,NA
"RT @guebartsch: Für @nrecherche mit @okfnde @fragdenstaat u.v.a. im INNENministerium zum Transparenz-Workshop. True Story! #OGP #OpenData #…",FALSE,0,NA,2017-02-17 14:19:43,FALSE,NA,"832595387273785344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fragdenstaat",2,TRUE,FALSE,NA,NA
"#OpenData can transform the face of #ag in Africa. Watch this video to learn more https://t.co/HbetReSMxn",FALSE,2,NA,2017-02-17 14:18:41,FALSE,NA,"832595126102945793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abdelawani",1,FALSE,FALSE,NA,NA
"Daha fazla #açıkveri paylaşmak toplumu güçlendirmek için yeterli değil – Çeviri: Işıl Yarımoğlu  #opendata #vg #ddj… https://t.co/TcS3roKRLG",FALSE,1,NA,2017-02-17 14:18:36,TRUE,NA,"832595103822839809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DagmedyaVeri",0,FALSE,FALSE,NA,NA
"Il y a qq tweets je disais que c'était l'année de la culture des données. De plus il se passe de choses #OpenData d… https://t.co/y9Jg2oTjzh",FALSE,1,NA,2017-02-17 14:18:01,TRUE,NA,"832594957126991872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArmelleGilliard",1,FALSE,FALSE,NA,NA
"Comment maîtriser tous les outils pour exploiter les données en toute légalité? &gt;&gt; https://t.co/B0xwGwUWpn #bigdata… https://t.co/1MnHNBSYfI",FALSE,1,NA,2017-02-17 14:17:50,TRUE,NA,"832594913816694788",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Legal__Network",0,FALSE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 14:17:41,FALSE,NA,"832594874843099141",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","quarkzero",61,TRUE,FALSE,NA,NA
"We have open data, Chapel Hill. Now how will we use it? - News &amp; Observer https://t.co/fR8CHN2ASD #opendata",FALSE,1,NA,2017-02-17 14:15:45,FALSE,NA,"832594388316479488",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpenDataRD",3,FALSE,FALSE,NA,NA
"RT @adam_fox: Incredible amount of new data from #Wyoming Game &amp; Fish on their #OpenData site: https://t.co/MWkO3F4nu9 #WY https://t.co/9bJ…",FALSE,0,NA,2017-02-17 14:15:32,FALSE,NA,"832594333580816384",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",1,TRUE,FALSE,NA,NA
"Congrats @googlemaps Now Vennevej (Friends Road) is correct. @BingMaps @TomTom @here not responded or used… https://t.co/T6bWLr3yOQ",FALSE,2,NA,2017-02-17 14:14:02,TRUE,NA,"832593953950142465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mortlin",0,FALSE,FALSE,NA,NA
"@pleasureethics or possibly Celtic? #opendata #smartcities #bigdata #ai https://t.co/jRrbFhxEYG",FALSE,0,"PleasureEthics",2017-02-17 14:13:49,FALSE,"832592638939394053","832593899143254017","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",1,FALSE,FALSE,NA,NA
"Great News! @opendatasoft Launches Partner Friendly #OpenData as a Service @ODaaS https://t.co/QLlRvQcLPP",FALSE,3,NA,2017-02-17 14:13:03,FALSE,NA,"832593707341926405",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ihenshaw",1,FALSE,FALSE,NA,NA
"RT @cefrio: Une première enquête sur les données ouvertes au Québec https://t.co/CHkJbxzcow #OpenData https://t.co/yjfpA2W1vJ",FALSE,0,NA,2017-02-17 14:12:37,FALSE,NA,"832593598193491968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JeanBoileau",9,TRUE,FALSE,NA,NA
"""#OpenData in a zero-sum society"" by @NTerpo: interesting read on #Trump, violence and why Open Data shows the way https://t.co/3rwHYdlkL8",FALSE,1,NA,2017-02-17 14:12:31,FALSE,NA,"832593572931182593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mchuet",0,FALSE,FALSE,NA,NA
"RT @Roche_France: Retour sur le #Meetup #Epidemium 3 questions à @akpelinordor #cancers #opendata https://t.co/M09TLmaFwd https://t.co/T2lh…",FALSE,0,NA,2017-02-17 14:11:14,FALSE,NA,"832593249747476481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akpelinordor",1,TRUE,FALSE,NA,NA
"Thx @dc2fla @JimORLCC @OrlandoTech 4 inviting @omnimodal to talk about #opendata #opensource #openstandards #orlandotech @wideanglefocus",FALSE,2,NA,2017-02-17 14:10:31,FALSE,NA,"832593069916684288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nselikoff",0,FALSE,FALSE,NA,NA
"RT @xavierlasauca: Fent via! ""Obertura de dades, on som?"", by @xarxaip https://t.co/LAA7Tbbvqr #opendata #transparència",FALSE,0,NA,2017-02-17 14:10:24,FALSE,NA,"832593041315741701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreuVM",4,TRUE,FALSE,NA,NA
"RT @dianaszpotowicz: Uploaded this great vid from @CTAflash to the GODAN Partners video playlist on uses of #opendata for ag &amp; nutrition? h…",FALSE,0,NA,2017-02-17 14:09:03,FALSE,NA,"832592702797647873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CTAflash",2,TRUE,FALSE,NA,NA
"@PleasureEthics somewhere between Egyptian &amp; Greek #opendata #smartcities #bigdata #ai https://t.co/wC2RBlGKk7",FALSE,0,"PleasureEthics",2017-02-17 14:08:48,FALSE,"832592430671261696","832592638939394053","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"@PleasureEthics look at his toes #opendata #smartcities #bigdata #ai https://t.co/i1HJhSCZHB",FALSE,0,"PleasureEthics",2017-02-17 14:07:58,FALSE,"832591179996856321","832592430671261696","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"Visualising UK Petitions https://t.co/DDmjwXZpWA | @mtedw via @pointsofviz | (excl NI) | #opendata",FALSE,1,"owenboswarva",2017-02-17 14:05:23,FALSE,"826040686847918080","832591780268892161","304572237","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","owenboswarva",0,FALSE,FALSE,NA,NA
"[#SmartCity] Voici les villes intelligentes de #France. #OpenData https://t.co/pSUuFn0qu3 https://t.co/hxo11oAhfn",FALSE,1,NA,2017-02-17 14:05:16,FALSE,NA,"832591751063957505",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","StanPottier",0,FALSE,FALSE,NA,NA
"RT @worldbankdata: Check out the @WorldBank #Microdata Library ⟶ 2,300+ surveys and 2,500+ citations. https://t.co/6Cu5s7MOp1 #OpenData htt…",FALSE,0,NA,2017-02-17 14:05:05,FALSE,NA,"832591701717954560",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","un_data",2,TRUE,FALSE,NA,NA
"@PleasureEthics he also had the gift of language #opendata #smartcities #bigdata #ai",FALSE,1,"PleasureEthics",2017-02-17 14:03:00,FALSE,"832590839738138625","832591179996856321","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"#Openaccess Daily https://t.co/Y0LqNWs81b Stories via @kleinescholen @OpenJournalSys @c_riesen #openaccess #opendata",FALSE,0,NA,2017-02-17 14:02:17,FALSE,NA,"832590997615960064",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jaypsalespro",0,FALSE,FALSE,NA,NA
"Check out the @WorldBank #Microdata Library ⟶ 2,300+ surveys and 2,500+ citations. https://t.co/6Cu5s7MOp1 #OpenData https://t.co/LdMObmQUHe",FALSE,2,NA,2017-02-17 14:01:52,FALSE,NA,"832590891718156288",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","worldbankdata",2,FALSE,FALSE,NA,NA
"Does Open Data Really Empower Consumers? via @Entrepreneur by @DholakiyaPratik https://t.co/cpIfOF44ka #opendata",FALSE,0,NA,2017-02-17 14:01:51,FALSE,NA,"832590891034480641",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mgifford",0,FALSE,FALSE,NA,NA
"Open Data in a zero-sum society: On Trump, violence and why I think #OpenData shows us the way. https://t.co/uv1VNMXgNo",FALSE,1,NA,2017-02-17 14:01:46,FALSE,NA,"832590870062972928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NTerpo",0,FALSE,FALSE,NA,NA
"@PleasureEthics the brow bone is flatter, float like a butterfly, sting like a bee in nature #opendata #smartcities… https://t.co/eDXzChXoSO",FALSE,0,"PleasureEthics",2017-02-17 14:01:39,TRUE,"832590040479981570","832590839738138625","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"Incredible amount of new data from #Wyoming Game &amp; Fish on their #OpenData site: https://t.co/MWkO3F4nu9 #WY https://t.co/9bJ0b6aHRj",FALSE,2,NA,2017-02-17 14:00:48,FALSE,NA,"832590626944385025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adam_fox",1,FALSE,FALSE,NA,NA
"RT @EY_Belgium: #startupweekend #opendata partnering up with experts from @EY_Belgium @ProximusEnCo  @co_station Join us! Tickets: https://…",FALSE,0,NA,2017-02-17 14:00:46,FALSE,NA,"832590615347093504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Valent1Bouttiau",4,TRUE,FALSE,NA,NA
"Retour sur le #Meetup #Epidemium 3 questions à @akpelinordor #cancers #opendata https://t.co/M09TLmaFwd https://t.co/T2lhbsAGDx",FALSE,2,NA,2017-02-17 14:00:16,FALSE,NA,"832590490998550528",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","Roche_France",1,FALSE,FALSE,NA,NA
"RT @ODIHQ: Thousands of hidden artworks have been revealed using #opendata: https://t.co/P6XFOoI4XO #art https://t.co/3JBzdbeVlk",FALSE,0,NA,2017-02-17 14:00:07,FALSE,NA,"832590452083785728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mellenoweth",21,TRUE,FALSE,NA,NA
"RT @metamedio: Hack for social good at this Open Data Challenge in Wilmington https://t.co/Ykwjw5dw96 #OpenData",FALSE,0,NA,2017-02-17 13:59:31,FALSE,NA,"832590304167469056",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",3,TRUE,FALSE,NA,NA
"RT @ODIHQ: Thousands of hidden artworks have been revealed using #opendata: https://t.co/P6XFOoI4XO #art https://t.co/3JBzdbeVlk",FALSE,0,NA,2017-02-17 13:59:26,FALSE,NA,"832590279303634944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","mentionthewar",21,TRUE,FALSE,NA,NA
"[ACTU MEMBRE] @GRDF s’appuie sur l’expertise d’@opendatasoft pour ouvrir sa plateforme d’#OpenData ! #proudcluster https://t.co/iGc2F2i6lx",FALSE,0,NA,2017-02-17 13:59:01,FALSE,NA,"832590174718717952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Pole_Systematic",0,FALSE,FALSE,NA,NA
"RT @PleasureEthics: @PleasureEthics the brow bone, looks very much like a Neanderthal #opendata #smartcities #bigdata #ai https://t.co/dqYW…",FALSE,0,NA,2017-02-17 13:58:45,FALSE,NA,"832590108725493761",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"RT @ODIHQ: Thousands of hidden artworks have been revealed using #opendata: https://t.co/P6XFOoI4XO #art https://t.co/3JBzdbeVlk",FALSE,0,NA,2017-02-17 13:58:38,FALSE,NA,"832590078195150849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mftrigov",21,TRUE,FALSE,NA,NA
"@PleasureEthics the brow bone, looks very much like a Neanderthal #opendata #smartcities #bigdata #ai https://t.co/dqYWb5DhrA",FALSE,0,"PleasureEthics",2017-02-17 13:58:29,FALSE,"832581010621599744","832590040479981570","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",1,FALSE,FALSE,NA,NA
"First of many steps backward? White House Removes Open Data Info, https://t.co/tkDvUHNT1G #opendata #opengov",FALSE,1,NA,2017-02-17 13:57:46,FALSE,NA,"832589861752279040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tomwsanchez",0,FALSE,FALSE,NA,NA
"#BPM-Data as #OpenData for #OpenInnovation https://t.co/SsuQodSF3x",FALSE,0,"MechTech4",2017-02-17 13:57:31,FALSE,"832588241484337152","832589800490283008","1088808283","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MechTech4",0,FALSE,FALSE,NA,NA
"RT @EY_Belgium: #startupweekend #opendata partnering up with experts from @EY_Belgium @ProximusEnCo  @co_station Join us! Tickets: https://…",FALSE,0,NA,2017-02-17 13:56:43,FALSE,NA,"832589599335649280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProximusEnCo",4,TRUE,FALSE,NA,NA
"RT @metamedio: Hack for social good at this Open Data Challenge in Wilmington https://t.co/Ykwjw5dw96 #OpenData",FALSE,0,NA,2017-02-17 13:56:19,FALSE,NA,"832589495035904002",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","switzerly",3,TRUE,FALSE,NA,NA
"Uploaded this great vid from @CTAflash to the GODAN Partners video playlist on uses of #opendata for ag &amp; nutrition? https://t.co/ozK4QTXK5V",FALSE,2,NA,2017-02-17 13:56:17,FALSE,NA,"832589490300522497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dianaszpotowicz",2,FALSE,FALSE,NA,NA
"Les gagnants de la catégorie ""#Tourisme en temps réel"" présentant leur prototype pour la #startup week @ISCOMLille… https://t.co/gB4O4l6GOX",FALSE,4,NA,2017-02-17 13:56:08,TRUE,NA,"832589449213145088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MEL_OpenData",2,FALSE,FALSE,NA,NA
"Thousands of hidden artworks have been revealed using #opendata: https://t.co/P6XFOoI4XO #art https://t.co/3JBzdbeVlk",FALSE,9,NA,2017-02-17 13:55:19,FALSE,NA,"832589247186079745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ODIHQ",21,FALSE,FALSE,NA,NA
"Estelle Grelier : « L’#opendata rapproche l’action publique des citoyens » https://t.co/a64d7Ic1cy via @Lagazettefr",FALSE,0,NA,2017-02-17 13:55:12,FALSE,NA,"832589213942038528",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DataBzh",0,FALSE,FALSE,NA,NA
"RT @MEL_OpenData: Atelier #OpenData le jeudi 9 mars lors du @legrandbarouf #numérique à #Lille --&gt; inscrivez-vous et venez discuter ! https…",FALSE,0,NA,2017-02-17 13:54:23,FALSE,NA,"832589011231322116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","labyrinthemag",9,TRUE,FALSE,NA,NA
"RT @Monithon: Citizens monitoring progress &amp; results of EU funding in Italy: our report in English https://t.co/KkQFzUTeWt #opendata #openg…",FALSE,0,NA,2017-02-17 13:52:58,FALSE,NA,"832588654845517824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anto_ciox",6,TRUE,FALSE,NA,NA
"RT @JuriPhoneFR: De l'open-data à la #Justice prédictive via @franceinter #OpenData #IA #AI #LegalTech #AccesAuDroit #Legal #Tech  https://…",FALSE,0,NA,2017-02-17 13:52:46,FALSE,NA,"832588601657589760",NA,"<a href=""http://ctrlq.org"" rel=""nofollow"">my first little bot</a>","v2_lawblog",3,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 13:52:43,FALSE,NA,"832588590857195520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","switzerly",72,TRUE,FALSE,NA,NA
"RT @autentia: .@alexruperez en @T3chFest hablando de #madbike y algún truco que otro para hacerse con la #api #software #OpenData 
https://…",FALSE,0,NA,2017-02-17 13:52:31,FALSE,NA,"832588539586019328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Legasquare90",3,TRUE,FALSE,NA,NA
"RT @JuriPhoneFR: De l'open-data à la #Justice prédictive via @franceinter #OpenData #IA #AI #LegalTech #AccesAuDroit #Legal #Tech  https://…",FALSE,0,NA,2017-02-17 13:52:15,FALSE,NA,"832588471621603328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EtienneVdwalle",3,TRUE,FALSE,NA,NA
"Are you bidding on #Government #contracts? All of the opportunities on @Open_opps are free. #procurement #opendata",FALSE,1,NA,2017-02-17 13:51:41,FALSE,NA,"832588331372380160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ianmakgill",2,FALSE,FALSE,NA,NA
"RT @ArmelleGilliard: Pour tous les #data lovers #OpenData https://t.co/pJGZN6c5Jr",FALSE,0,NA,2017-02-17 13:51:28,FALSE,NA,"832588275449810945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbilloud",4,TRUE,FALSE,NA,NA
"RT @cdnKiran: .@PrairieCouncil don't worry @thomkearney we also threw in some #opendata &amp; consultation talk too. While also meeting new fri…",FALSE,0,NA,2017-02-17 13:50:38,FALSE,NA,"832588065386414081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrairieCouncil",1,TRUE,FALSE,NA,NA
"RT @wideanglefocus: Grateful for opportunity @nselikoff and I had to talk abt #opendata and #GTFSrealtime last night w/  @OrlandoTech commu…",FALSE,0,NA,2017-02-17 13:49:30,FALSE,NA,"832587783575322627",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nselikoff",1,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:49:09,FALSE,NA,"832587692357599233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GenomeBiology",61,TRUE,FALSE,NA,NA
"A noter le 28.03.2017 à #Montpellier, journée #OpenScience #OpenData 
Vous pourrez vous inscrire dès lundi… https://t.co/aFcXGMW8II",FALSE,0,NA,2017-02-17 13:47:41,TRUE,NA,"832587322352754690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISTAgropolis",0,FALSE,FALSE,NA,NA
"RT @jmlazard: Editeurs, intégrateurs, consultants … #opendata -isez vos solutions métiers et devenez partenaires @opendatasoft  https://t.c…",FALSE,0,NA,2017-02-17 13:47:28,FALSE,NA,"832587268699389954",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PetiteGuerriero",2,TRUE,FALSE,NA,NA
"RT @paulbradshaw: Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fire serv…",FALSE,0,NA,2017-02-17 13:47:01,FALSE,NA,"832587156795359232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamGould23",6,TRUE,FALSE,NA,NA
"Hack for social good at this Open Data Challenge in Wilmington - Technical.ly Brooklyn https://t.co/OsOmXEgux1 #opendata",FALSE,0,NA,2017-02-17 13:47:00,FALSE,NA,"832587151724384258",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpenDataRD",0,FALSE,FALSE,NA,NA
"RT @JuriPhoneFR: De l'open-data à la #Justice prédictive via @franceinter #OpenData #IA #AI #LegalTech #AccesAuDroit #Legal #Tech  https://…",FALSE,0,NA,2017-02-17 13:45:41,FALSE,NA,"832586820621914113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jurisphone",3,TRUE,FALSE,NA,NA
"#FF Professor@kristinatufte for research &amp; insights on #UrbanAnalytics #SmartCities #OpenData",FALSE,1,NA,2017-02-17 13:45:13,FALSE,NA,"832586704955592704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ISTC_BigData",0,FALSE,FALSE,NA,NA
